# reporter: v24 (2026-09-26); filters: subbench=loglines, version=0.1, until=2026-09-21T14:30:16Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna, testee=rust_1.13.1_default-caps-simdna; source: store/index.tsv (13 record(s) matching this query); records: 7; excluded_invalid: 0; superseded: 6; newer_not_measured: 0; subbench_versions: loglines@0.1; machines: budu-ryzen1600; schema_versions: 1.4,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 7; mixed_x13: False; include_provenance: False; worst_other_core_busy: 13.83% (libpcre2_10.46_jit-caps-simdna / stack-frame / short-subject-search); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	ipv4	s-049	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	929.717083	5	1.0000	0	0			no
rank	ipv4	s-049	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	1464.541583	5	1.0000	0	0			no
rank	ipv4	s-049	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	3399.478849	5	1.0000	0	0			yes
rank	ipv4	s-049	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	14625.527997	5	1.0000	0	0			yes
rank	ipv4	s-049	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	14866.853794	5	1.0000	0	0			yes
rank	ipv4	s-049	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	38238.132979	5	1.0000	0	0			yes
baseline	ipv4	s-050	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-050	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	1289.579977	5	1.0000	0	0			yes
rank	ipv4	s-050	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	1289.939470	5	1.0000	0	0			no
rank	ipv4	s-050	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	1914.388976	5	1.0000	0	0			no
rank	ipv4	s-050	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	4622.102275	5	1.0000	0	0			yes
rank	ipv4	s-050	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	19290.555599	5	1.0000	0	0			yes
rank	ipv4	s-050	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	19915.938021	5	1.0000	0	0			yes
rank	ipv4	s-050	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	52740.123404	5	1.0000	0	0			yes
baseline	ipv4	s-051	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-051	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	875.321191	5	1.0000	0	0			yes
rank	ipv4	s-051	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	879.772725	5	1.0000	0	0			no
rank	ipv4	s-051	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	1378.229805	5	1.0000	0	0			no
rank	ipv4	s-051	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	3558.045309	5	1.0000	0	0			yes
rank	ipv4	s-051	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	14645.113959	5	1.0000	0	0			yes
rank	ipv4	s-051	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	14745.454509	5	1.0000	0	0			yes
rank	ipv4	s-051	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	41128.139362	5	1.0000	0	0			yes
baseline	ipv4	s-052	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-052	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	1106.675429	5	1.0000	0	0			no
rank	ipv4	s-052	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	1107.630126	5	1.0000	0	0			yes
rank	ipv4	s-052	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	1605.197310	5	1.0000	0	0			no
rank	ipv4	s-052	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	4375.804475	5	1.0000	0	0			yes
rank	ipv4	s-052	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	17621.809148	5	1.0000	0	0			yes
rank	ipv4	s-052	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	17733.769170	5	1.0000	0	0			yes
rank	ipv4	s-052	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	52628.228723	5	1.0000	0	0			yes
baseline	ipv4	s-053	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-053	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	814.812025	5	1.0000	0	0			yes
rank	ipv4	s-053	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	816.167343	5	1.0000	0	0			no
rank	ipv4	s-053	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	1255.461493	5	1.0000	0	0			no
rank	ipv4	s-053	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	2656.606411	5	1.0000	0	0			yes
rank	ipv4	s-053	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	12544.243691	5	1.0000	0	0			yes
rank	ipv4	s-053	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	12721.392133	5	1.0000	0	0			yes
rank	ipv4	s-053	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	30943.461702	5	1.0000	0	0			yes
baseline	ipv4	s-054	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-054	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	1242.472922	5	1.0000	0	0			yes
rank	ipv4	s-054	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	1247.936661	5	1.0000	0	0			no
rank	ipv4	s-054	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	1836.052735	5	1.0000	0	0			no
rank	ipv4	s-054	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	4288.525287	5	1.0000	0	0			yes
rank	ipv4	s-054	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	18242.052445	5	1.0000	0	0			yes
rank	ipv4	s-054	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	18765.987286	5	1.0000	0	0			yes
rank	ipv4	s-054	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	46125.573404	5	1.0000	0	0			yes
baseline	ipv4	s-055	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-055	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	725.498429	5	1.0000	0	0			yes
rank	ipv4	s-055	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	737.030785	5	1.0000	0	0			no
rank	ipv4	s-055	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	1241.812649	5	1.0000	0	0			no
rank	ipv4	s-055	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	2792.816131	5	1.0000	0	0			yes
rank	ipv4	s-055	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	12616.401420	5	1.0000	0	0			yes
rank	ipv4	s-055	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	12650.000795	5	1.0000	0	0			yes
rank	ipv4	s-055	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	35080.124468	5	1.0000	0	0			yes
baseline	ipv4	s-056	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-056	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	2164.523167	5	1.0000	0	0			no
rank	ipv4	s-056	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	2177.467370	5	1.0000	0	0			yes
rank	ipv4	s-056	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2994.357903	5	1.0000	0	0			no
rank	ipv4	s-056	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	7365.441530	5	1.0000	0	0			yes
rank	ipv4	s-056	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	31160.750000	5	1.0000	0	0			yes
rank	ipv4	s-056	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	31223.388955	5	1.0000	0	0			yes
rank	ipv4	s-056	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	82688.451064	5	1.0000	0	0			yes
baseline	ipv4	s-057	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-057	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	1422.468365	5	1.0000	0	0			yes
rank	ipv4	s-057	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	1429.481279	5	1.0000	0	0			no
rank	ipv4	s-057	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2020.670553	5	1.0000	0	0			no
rank	ipv4	s-057	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	4733.246945	5	1.0000	0	0			yes
rank	ipv4	s-057	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	21603.344060	5	1.0000	0	0			yes
rank	ipv4	s-057	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	21619.581625	5	1.0000	0	0			yes
rank	ipv4	s-057	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	53887.407447	5	1.0000	0	0			yes
baseline	ipv4	s-058	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-058	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	2382.893259	5	1.0000	0	0			yes
rank	ipv4	s-058	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	2421.476703	5	1.0000	0	0			no
rank	ipv4	s-058	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	3402.443593	5	1.0000	0	0			no
rank	ipv4	s-058	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	8999.319609	5	1.0000	0	0			yes
rank	ipv4	s-058	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	35673.499007	5	1.0000	0	0			yes
rank	ipv4	s-058	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	35699.291009	5	1.0000	0	0			yes
rank	ipv4	s-058	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	94931.184043	5	1.0000	0	0			yes
baseline	ipv4	s-059	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-059	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	1444.390981	5	1.0000	0	0			yes
rank	ipv4	s-059	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	1454.029511	5	1.0000	0	0			no
rank	ipv4	s-059	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2155.122866	5	1.0000	0	0			no
rank	ipv4	s-059	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	4696.952247	5	1.0000	0	0			yes
rank	ipv4	s-059	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	22713.778705	5	1.0000	0	0			yes
rank	ipv4	s-059	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	22793.203470	5	1.0000	0	0			yes
rank	ipv4	s-059	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	54218.505319	5	1.0000	0	0			yes
baseline	ipv4	s-060	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-060	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	1600.973760	5	1.0000	0	0			yes
rank	ipv4	s-060	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	1602.517057	5	1.0000	0	0			no
rank	ipv4	s-060	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2442.009914	5	1.0000	0	0			no
rank	ipv4	s-060	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	5815.186971	5	1.0000	0	0			yes
rank	ipv4	s-060	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	26021.465300	5	1.0000	0	0			yes
rank	ipv4	s-060	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	26322.680572	5	1.0000	0	0			yes
rank	ipv4	s-060	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	67765.936170	5	1.0000	0	0			yes
baseline	ipv4	s-061	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-061	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	2052.393390	5	1.0000	0	0			yes
rank	ipv4	s-061	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	2065.185907	5	1.0000	0	0			no
rank	ipv4	s-061	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2769.876216	5	1.0000	0	0			no
rank	ipv4	s-061	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	6332.697218	5	1.0000	0	0			yes
rank	ipv4	s-061	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	28112.627366	5	1.0000	0	0			yes
rank	ipv4	s-061	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	29226.632896	5	1.0000	0	0			yes
rank	ipv4	s-061	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	71708.524468	5	1.0000	0	0			yes
baseline	ipv4	s-062	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-062	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	2637.191550	5	1.0000	0	0			no
rank	ipv4	s-062	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	2646.705704	5	1.0000	0	0			yes
rank	ipv4	s-062	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	3605.237562	5	1.0000	0	0			no
rank	ipv4	s-062	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	9332.832581	5	1.0000	0	0			yes
rank	ipv4	s-062	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	5	median_ns	37394.151371	5	1.0000	0	0			yes
rank	ipv4	s-062	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	6	median_ns	37744.115931	5	1.0000	0	0			yes
rank	ipv4	s-062	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	96214.329787	5	1.0000	0	0			yes
baseline	ipv4	s-063	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-063	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	1807.188106	5	1.0000	0	0			yes
rank	ipv4	s-063	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	1828.045554	5	1.0000	0	0			no
rank	ipv4	s-063	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2550.290756	5	1.0000	0	0			no
rank	ipv4	s-063	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	6238.990976	5	1.0000	0	0			yes
rank	ipv4	s-063	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	27218.454653	5	1.0000	0	0			yes
rank	ipv4	s-063	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	27626.394517	5	1.0000	0	0			yes
rank	ipv4	s-063	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	69605.404255	5	1.0000	0	0			yes
baseline	ipv4	s-064	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-064	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	1445.591888	5	1.0000	0	0			no
rank	ipv4	s-064	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	1451.065652	5	1.0000	0	0			yes
rank	ipv4	s-064	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2034.601661	5	1.0000	0	0			no
rank	ipv4	s-064	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	4732.970483	5	1.0000	0	0			yes
rank	ipv4	s-064	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	21862.686514	5	1.0000	0	0			yes
rank	ipv4	s-064	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	22616.185936	5	1.0000	0	0			yes
rank	ipv4	s-064	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	50961.953191	5	1.0000	0	0			yes
baseline	ipv4	s-065	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-065	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	1567.239721	5	1.0000	0	0			yes
rank	ipv4	s-065	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	1570.481747	5	1.0000	0	0			no
rank	ipv4	s-065	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2395.285295	5	1.0000	0	0			no
rank	ipv4	s-065	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	5544.048881	5	1.0000	0	0			yes
rank	ipv4	s-065	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	24216.247240	5	1.0000	0	0			yes
rank	ipv4	s-065	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	25329.851013	5	1.0000	0	0			yes
rank	ipv4	s-065	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	60100.635106	5	1.0000	0	0			yes
baseline	ipv4	s-066	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-066	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	2483.766121	5	1.0000	0	0			no
rank	ipv4	s-066	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	2501.653145	5	1.0000	0	0			yes
rank	ipv4	s-066	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	3326.339774	5	1.0000	0	0			no
rank	ipv4	s-066	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	9682.264993	5	1.0000	0	0			yes
rank	ipv4	s-066	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	36759.761435	5	1.0000	0	0			yes
rank	ipv4	s-066	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	38428.022646	5	1.0000	0	0			yes
rank	ipv4	s-066	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	104056.153191	5	1.0000	0	0			yes
baseline	ipv4	s-067	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-067	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	2431.102263	5	1.0000	0	0			yes
rank	ipv4	s-067	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	2479.024025	5	1.0000	0	0			no
rank	ipv4	s-067	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	3597.234946	5	1.0000	0	0			no
rank	ipv4	s-067	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	7203.266309	5	1.0000	0	0			yes
rank	ipv4	s-067	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	35968.629338	5	1.0000	0	0			yes
rank	ipv4	s-067	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	37596.341677	5	1.0000	0	0			yes
rank	ipv4	s-067	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	79444.740426	5	1.0000	0	0			yes
baseline	ipv4	s-068	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-068	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	1	median_ns	1857.335437	5	1.0000	0	0			yes
rank	ipv4	s-068	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	2	median_ns	1883.614899	5	1.0000	0	0			no
rank	ipv4	s-068	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	2728.405407	5	1.0000	0	0			no
rank	ipv4	s-068	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	6090.753619	5	1.0000	0	0			yes
rank	ipv4	s-068	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	28376.141956	5	1.0000	0	0			yes
rank	ipv4	s-068	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	29456.308304	5	1.0000	0	0			yes
rank	ipv4	s-068	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	66128.309574	5	1.0000	0	0			yes
baseline	ipv4	s-069	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-069	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	2225.968877	5	1.0000	0	0			no
rank	ipv4	s-069	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	2241.451893	5	1.0000	0	0			yes
rank	ipv4	s-069	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	3	median_ns	3082.270103	5	1.0000	0	0			no
rank	ipv4	s-069	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	7128.470859	5	1.0000	0	0			yes
rank	ipv4	s-069	short-subject-search	plain	same program	pcrec_25b1984f_vm-caps-simdna	measured	pinned	5	median_ns	33341.830047	5	1.0000	0	0			yes
rank	ipv4	s-069	short-subject-search	plain	same program	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	6	median_ns	34418.431069	5	1.0000	0	0			yes
rank	ipv4	s-069	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	81377.741489	5	1.0000	0	0			yes
baseline	ipv4	s-070	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	ipv4	s-070	short-subject-search	plain	same program	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	1	median_ns	1742.064275	5	1.0000	0	0			no
rank	ipv4	s-070	short-subject-search	plain	same program	pcrec_25b1984f_auto-caps-simdna	measured	pinned	2	median_ns	1753.715864	5	1.0000	0	0			yes
