# reporter: v24 (2026-09-26); filters: subbench=bounded, version=0.3, until=2026-09-21T03:25:52Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_d34c9131_auto-caps-simdna, testee=pcrec_288d505_auto-nocaps-simdna, testee=pcrec_d34c9131_vm-caps-simdna, testee=pcrec_d34c9131_vm-in-caps-simdna, testee=rust_1.13.1_default-caps-simdna; source: store/index.tsv (9 record(s) matching this query); records: 7; excluded_invalid: 0; superseded: 2; newer_not_measured: 0; subbench_versions: bounded@0.3; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 7; mixed_x13: False; include_provenance: False; worst_other_core_busy: 100.0% (pcrec_288d505_auto-nocaps-simdna / dig-upto-32 / large-subject-throughput); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	cls-upto-2048	r-00257	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	204.937486	5	1.0000	0	0			yes
rank	cls-upto-2048	r-00257	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	356.668558	5	1.0000	0	0			yes
rank	cls-upto-2048	r-00257	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	2819.956330	5	1.0000	0	0			no
baseline	cls-upto-2048	r-00512	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-2048	r-00512	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	1	median_ns	318.928572	5	1.0000	0	0			yes
rank	cls-upto-2048	r-00512	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	319.288746	5	1.0000	0	0			yes
rank	cls-upto-2048	r-00512	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	580.647076	5	1.0000	0	0			yes
rank	cls-upto-2048	r-00512	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	4	median_ns	581.669604	5	1.0000	0	0			yes
rank	cls-upto-2048	r-00512	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	5	median_ns	1893.366435	5	1.0000	0	0			no
rank	cls-upto-2048	r-00512	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	6	median_ns	1894.678764	5	1.0000	0	0			yes
rank	cls-upto-2048	r-00512	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	1927.817919	5	1.0000	0	0			no
baseline	cls-upto-2048	r-01024	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-2048	r-01024	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	1	median_ns	621.230639	5	1.0000	0	0			yes
rank	cls-upto-2048	r-01024	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	621.418784	5	1.0000	0	0			yes
rank	cls-upto-2048	r-01024	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	1044.685933	5	1.0000	0	0			yes
rank	cls-upto-2048	r-01024	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	4	median_ns	1044.797333	5	1.0000	0	0			yes
rank	cls-upto-2048	r-01024	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	3748.056681	5	1.0000	0	0			no
rank	cls-upto-2048	r-01024	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	6	median_ns	3780.359679	5	1.0000	0	0			no
rank	cls-upto-2048	r-01024	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	7	median_ns	3787.040504	5	1.0000	0	0			yes
baseline	cls-upto-2048	t-digits-004k	large-subject-throughput			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-2048	t-digits-004k	large-subject-throughput	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	14547.078733	5	1.0000	0	0			yes
rank	cls-upto-2048	t-digits-004k	large-subject-throughput	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	20635.018077	5	1.0000	0	0			no
rank	cls-upto-2048	t-digits-004k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	24247.530707	5	1.0000	0	0			yes
rank	cls-upto-2048	t-digits-004k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	4	median_ns	25427.770051	5	1.0000	0	0			yes
rank	cls-upto-2048	t-digits-004k	large-subject-throughput	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	160668.886127	5	1.0000	0	0			yes
rank	cls-upto-2048	t-digits-004k	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	6	median_ns	169117.147059	5	1.0000	0	0			no
rank	cls-upto-2048	t-digits-004k	large-subject-throughput	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	417370.955285	5	1.0000	0	0			yes
baseline	cls-upto-2048	t-digits-016k	large-subject-throughput			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-2048	t-digits-016k	large-subject-throughput	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	58195.616502	5	1.0000	0	0			yes
rank	cls-upto-2048	t-digits-016k	large-subject-throughput	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	82369.311422	5	1.0000	0	0			no
rank	cls-upto-2048	t-digits-016k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	97020.174392	5	1.0000	0	0			yes
rank	cls-upto-2048	t-digits-016k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	4	median_ns	101765.954315	5	1.0000	0	0			yes
rank	cls-upto-2048	t-digits-016k	large-subject-throughput	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	642463.049719	5	1.0000	0	0			yes
rank	cls-upto-2048	t-digits-016k	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	6	median_ns	681911.823529	5	1.0000	0	0			no
rank	cls-upto-2048	t-digits-016k	large-subject-throughput	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	1666976.502710	5	1.0000	0	0			yes
baseline	cls-upto-2048	t-letters-004k	large-subject-throughput			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-2048	t-letters-004k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	2496.710152	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-004k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	2498.352260	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-004k	large-subject-throughput	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	3	median_ns	2548.359094	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-004k	large-subject-throughput	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	4	median_ns	2584.154067	5	1.0000	0	0			no
rank	cls-upto-2048	t-letters-004k	large-subject-throughput	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	2584.811548	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-004k	large-subject-throughput	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	4138.139566	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-004k	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	75748.382353	5	1.0000	0	0			no
baseline	cls-upto-2048	t-letters-016k	large-subject-throughput			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-2048	t-letters-016k	large-subject-throughput	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	9881.098489	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-016k	large-subject-throughput	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	9887.931389	5	1.0000	0	0			no
rank	cls-upto-2048	t-letters-016k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	9903.926904	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-016k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	9931.153534	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-016k	large-subject-throughput	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	10124.658380	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-016k	large-subject-throughput	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	15943.722222	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-016k	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	136357.852941	5	1.0000	0	0			no
baseline	cls-upto-2048	t-letters-064k	large-subject-throughput			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-2048	t-letters-064k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	39439.421827	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-064k	large-subject-throughput	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	39460.534100	5	1.0000	0	0			no
rank	cls-upto-2048	t-letters-064k	large-subject-throughput	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	39464.022596	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-064k	large-subject-throughput	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	39476.938408	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-064k	large-subject-throughput	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	40215.166800	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-064k	large-subject-throughput	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	63126.252033	5	1.0000	0	0			yes
rank	cls-upto-2048	t-letters-064k	large-subject-throughput	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	405348.470588	5	1.0000	0	0			no
baseline	cls-upto-256	d-00001	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00001	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.504548	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	7.849278	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	3	median_ns	10.464281	5	1.0000	0	0			no
rank	cls-upto-256	d-00001	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.504864	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.743949	5	1.0000	0	0			no
rank	cls-upto-256	d-00001	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	90.626222	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	92.303439	5	1.0000	0	0			yes
baseline	cls-upto-256	d-00001	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00001	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	9.474964	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	10.042009	5	1.0000	0	0			no
rank	cls-upto-256	d-00001	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	11.810055	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	11.952457	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	44.571759	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	108.050090	5	1.0000	0	0			yes
rank	cls-upto-256	d-00001	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	113.141605	5	1.0000	0	0			no
baseline	cls-upto-256	d-00002	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00002	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.495043	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	7.608642	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	3	median_ns	10.457686	5	1.0000	0	0			no
rank	cls-upto-256	d-00002	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.494308	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.764562	5	1.0000	0	0			no
rank	cls-upto-256	d-00002	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	90.944992	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	91.978975	5	1.0000	0	0			yes
baseline	cls-upto-256	d-00002	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00002	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	9.450729	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	10.041649	5	1.0000	0	0			no
rank	cls-upto-256	d-00002	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	11.808363	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	11.822364	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	44.512316	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	107.940101	5	1.0000	0	0			yes
rank	cls-upto-256	d-00002	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	116.524963	5	1.0000	0	0			no
baseline	cls-upto-256	d-00005	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00005	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.495020	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	7.750222	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	3	median_ns	10.384522	5	1.0000	0	0			no
rank	cls-upto-256	d-00005	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.530269	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.850994	5	1.0000	0	0			no
rank	cls-upto-256	d-00005	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	90.640907	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	91.709382	5	1.0000	0	0			yes
baseline	cls-upto-256	d-00005	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00005	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	9.484083	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	10.042266	5	1.0000	0	0			no
rank	cls-upto-256	d-00005	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	11.810203	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	11.817399	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	43.639303	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	107.378351	5	1.0000	0	0			yes
rank	cls-upto-256	d-00005	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	116.593354	5	1.0000	0	0			no
baseline	cls-upto-256	d-00007	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00007	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.496235	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	7.709456	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	3	median_ns	10.351521	5	1.0000	0	0			no
rank	cls-upto-256	d-00007	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.513214	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.820741	5	1.0000	0	0			no
rank	cls-upto-256	d-00007	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	90.937629	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	91.129961	5	1.0000	0	0			yes
baseline	cls-upto-256	d-00007	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00007	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	9.454708	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	10.048401	5	1.0000	0	0			no
rank	cls-upto-256	d-00007	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	11.809350	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	11.817132	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	44.305124	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	107.531952	5	1.0000	0	0			yes
rank	cls-upto-256	d-00007	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	116.846084	5	1.0000	0	0			no
baseline	cls-upto-256	d-00008	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00008	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.496304	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	7.743100	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	3	median_ns	10.341132	5	1.0000	0	0			no
rank	cls-upto-256	d-00008	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.542327	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.788511	5	1.0000	0	0			no
rank	cls-upto-256	d-00008	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	90.634819	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	91.395933	5	1.0000	0	0			yes
baseline	cls-upto-256	d-00008	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00008	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	9.447969	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	10.042562	5	1.0000	0	0			no
rank	cls-upto-256	d-00008	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	11.812351	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	11.817841	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	45.354342	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	107.701721	5	1.0000	0	0			yes
rank	cls-upto-256	d-00008	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	116.516230	5	1.0000	0	0			no
baseline	cls-upto-256	d-00009	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00009	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.495324	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	7.744626	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	match-compliance	whole-subject	separate artifact	pcrec_288d505_auto-nocaps-simdna	measured	pinned	3	median_ns	10.414510	5	1.0000	0	0			no
rank	cls-upto-256	d-00009	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.541196	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.760267	5	1.0000	0	0			no
rank	cls-upto-256	d-00009	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	90.835907	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	91.353823	5	1.0000	0	0			yes
baseline	cls-upto-256	d-00009	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00009	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	1	median_ns	9.462625	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	short-subject-search	plain	same program	pcrec_288d505_auto-nocaps-simdna	measured	pinned	2	median_ns	10.042295	5	1.0000	0	0			no
rank	cls-upto-256	d-00009	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	11.811580	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	11.812664	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	43.933778	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	108.202030	5	1.0000	0	0			yes
rank	cls-upto-256	d-00009	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	7	median_ns	116.875699	5	1.0000	0	0			no
baseline	cls-upto-256	d-00015	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	cls-upto-256	d-00015	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.496054	5	1.0000	0	0			yes
