# reporter: v24 (2026-09-26); filters: subbench=syntax, version=0.1, until=2026-09-21T03:26:05Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_d34c9131_auto-caps-simdna, testee=pcrec_d34c9131_auto-nocaps-simdna, testee=pcrec_d34c9131_vm-caps-simdna, testee=pcrec_d34c9131_vm-in-caps-simdna, testee=rust_1.13.1_default-caps-simdna; source: store/index.tsv (7 record(s) matching this query); records: 7; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: syntax@0.1; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 7; mixed_x13: False; include_provenance: False; worst_other_core_busy: 33.33% (rust_1.13.1_default-caps-simdna / anc-dollar / large-subject-throughput); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict	capture_class
rank	anc-z-lc	f-concat	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.668564	5	1.0000	0	0			yes
rank	anc-z-lc	f-concat	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.274054	5	1.0000	0	0			yes
baseline	anc-z-lc	f-concat	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-concat	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	14.939345	5	1.0000	0	0			yes
rank	anc-z-lc	f-concat	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	16.426900	5	1.0000	0	0			yes
rank	anc-z-lc	f-concat	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	3	median_ns	17.860272	5	1.0000	0	0			yes
rank	anc-z-lc	f-concat	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	4	median_ns	17.971368	5	1.0000	0	0			no
rank	anc-z-lc	f-concat	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.833790	5	1.0000	0	0			no
rank	anc-z-lc	f-concat	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	33.848378	5	1.0000	0	0			yes
rank	anc-z-lc	f-concat	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	40.538865	5	1.0000	0	0			yes
baseline	anc-z-lc	f-date	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-date	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.637752	5	1.0000	0	0			no
rank	anc-z-lc	f-date	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	6.049800	5	1.0000	0	0			yes
rank	anc-z-lc	f-date	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	6.198770	5	1.0000	0	0			yes
rank	anc-z-lc	f-date	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	4	median_ns	10.178538	5	1.0000	0	0			no
rank	anc-z-lc	f-date	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	5	median_ns	10.179538	5	1.0000	0	0			yes
rank	anc-z-lc	f-date	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.627576	5	1.0000	0	0			yes
rank	anc-z-lc	f-date	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.239789	5	1.0000	0	0			yes
baseline	anc-z-lc	f-date	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-date	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	1	median_ns	11.489917	5	1.0000	0	0			no
rank	anc-z-lc	f-date	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	2	median_ns	11.938420	5	1.0000	0	0			yes
rank	anc-z-lc	f-date	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	14.112256	5	1.0000	0	0			yes
rank	anc-z-lc	f-date	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	15.636083	5	1.0000	0	0			yes
rank	anc-z-lc	f-date	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	23.287729	5	1.0000	0	0			no
rank	anc-z-lc	f-date	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.740675	5	1.0000	0	0			yes
rank	anc-z-lc	f-date	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	40.320817	5	1.0000	0	0			yes
baseline	anc-z-lc	f-done	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	8.269893	5	1.0000	0	0			yes
rank	anc-z-lc	f-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	9.151158	5	1.0000	0	0			yes
rank	anc-z-lc	f-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	3	median_ns	15.378734	5	1.0000	0	0			no
rank	anc-z-lc	f-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	15.443848	5	1.0000	0	0			yes
rank	anc-z-lc	f-done	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	126.406107	5	1.0000	0	0			no
rank	anc-z-lc	f-done	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	145.865825	5	1.0000	0	0			yes
rank	anc-z-lc	f-done	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	146.137037	5	1.0000	0	0			yes
baseline	anc-z-lc	f-done	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-done	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	1	median_ns	11.226822	5	1.0000	0	0			yes
rank	anc-z-lc	f-done	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	11.508333	5	1.0000	0	0			yes
rank	anc-z-lc	f-done	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	3	median_ns	29.265098	5	1.0000	0	0			no
rank	anc-z-lc	f-done	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	29.288930	5	1.0000	0	0			yes
rank	anc-z-lc	f-done	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	47.895801	5	1.0000	0	0			yes
rank	anc-z-lc	f-done	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	6	median_ns	122.348331	5	1.0000	0	0			no
rank	anc-z-lc	f-done	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	146.395182	5	1.0000	0	0			yes
baseline	anc-z-lc	f-dup	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-dup	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.638639	5	1.0000	0	0			no
rank	anc-z-lc	f-dup	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	6.049747	5	1.0000	0	0			yes
rank	anc-z-lc	f-dup	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	6.198802	5	1.0000	0	0			yes
rank	anc-z-lc	f-dup	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.196477	5	1.0000	0	0			yes
rank	anc-z-lc	f-dup	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	5	median_ns	10.199254	5	1.0000	0	0			no
rank	anc-z-lc	f-dup	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.661414	5	1.0000	0	0			yes
rank	anc-z-lc	f-dup	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.216131	5	1.0000	0	0			yes
baseline	anc-z-lc	f-dup	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-dup	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	1	median_ns	10.638036	5	1.0000	0	0			no
rank	anc-z-lc	f-dup	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	11.340532	5	1.0000	0	0			yes
rank	anc-z-lc	f-dup	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	3	median_ns	11.804718	5	1.0000	0	0			yes
rank	anc-z-lc	f-dup	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	12.930975	5	1.0000	0	0			yes
rank	anc-z-lc	f-dup	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.774589	5	1.0000	0	0			no
rank	anc-z-lc	f-dup	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.541155	5	1.0000	0	0			yes
rank	anc-z-lc	f-dup	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	40.431542	5	1.0000	0	0			yes
baseline	anc-z-lc	f-fx	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-fx	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.049240	5	1.0000	0	0			yes
rank	anc-z-lc	f-fx	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	6.199134	5	1.0000	0	0			yes
rank	anc-z-lc	f-fx	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	3	median_ns	10.186906	5	1.0000	0	0			no
rank	anc-z-lc	f-fx	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.188489	5	1.0000	0	0			yes
rank	anc-z-lc	f-fx	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.615286	5	1.0000	0	0			no
rank	anc-z-lc	f-fx	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.430772	5	1.0000	0	0			yes
rank	anc-z-lc	f-fx	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.009568	5	1.0000	0	0			yes
baseline	anc-z-lc	f-fx	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-fx	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	8.557504	5	1.0000	0	0			yes
rank	anc-z-lc	f-fx	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	9.778477	5	1.0000	0	0			yes
rank	anc-z-lc	f-fx	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	3	median_ns	10.627368	5	1.0000	0	0			no
rank	anc-z-lc	f-fx	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	11.804989	5	1.0000	0	0			yes
rank	anc-z-lc	f-fx	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.871978	5	1.0000	0	0			no
rank	anc-z-lc	f-fx	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.578314	5	1.0000	0	0			yes
rank	anc-z-lc	f-fx	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	39.998669	5	1.0000	0	0			yes
baseline	anc-z-lc	f-hash	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-hash	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.615526	5	1.0000	0	0			no
rank	anc-z-lc	f-hash	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	6.052128	5	1.0000	0	0			yes
rank	anc-z-lc	f-hash	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	6.198505	5	1.0000	0	0			yes
rank	anc-z-lc	f-hash	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	4	median_ns	10.191022	5	1.0000	0	0			no
rank	anc-z-lc	f-hash	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	5	median_ns	10.204321	5	1.0000	0	0			yes
rank	anc-z-lc	f-hash	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.477221	5	1.0000	0	0			yes
rank	anc-z-lc	f-hash	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.180888	5	1.0000	0	0			yes
baseline	anc-z-lc	f-hash	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-hash	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.627723	5	1.0000	0	0			no
rank	anc-z-lc	f-hash	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	7.082294	5	1.0000	0	0			yes
rank	anc-z-lc	f-hash	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	8.861684	5	1.0000	0	0			yes
rank	anc-z-lc	f-hash	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	4	median_ns	10.626814	5	1.0000	0	0			no
rank	anc-z-lc	f-hash	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	5	median_ns	11.803079	5	1.0000	0	0			yes
rank	anc-z-lc	f-hash	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.772265	5	1.0000	0	0			yes
rank	anc-z-lc	f-hash	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	40.403295	5	1.0000	0	0			yes
baseline	anc-z-lc	f-ident	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-ident	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.623536	5	1.0000	0	0			no
rank	anc-z-lc	f-ident	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	6.051247	5	1.0000	0	0			yes
rank	anc-z-lc	f-ident	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	6.198364	5	1.0000	0	0			yes
rank	anc-z-lc	f-ident	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	4	median_ns	10.174658	5	1.0000	0	0			no
rank	anc-z-lc	f-ident	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	5	median_ns	10.219605	5	1.0000	0	0			yes
rank	anc-z-lc	f-ident	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.611791	5	1.0000	0	0			yes
rank	anc-z-lc	f-ident	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.303505	5	1.0000	0	0			yes
baseline	anc-z-lc	f-ident	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-ident	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	1	median_ns	10.631607	5	1.0000	0	0			no
rank	anc-z-lc	f-ident	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	2	median_ns	11.823482	5	1.0000	0	0			yes
rank	anc-z-lc	f-ident	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	3	median_ns	12.442879	5	1.0000	0	0			yes
rank	anc-z-lc	f-ident	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	4	median_ns	14.077831	5	1.0000	0	0			yes
rank	anc-z-lc	f-ident	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.798509	5	1.0000	0	0			no
rank	anc-z-lc	f-ident	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.602008	5	1.0000	0	0			yes
rank	anc-z-lc	f-ident	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	40.508193	5	1.0000	0	0			yes
baseline	anc-z-lc	f-item	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-item	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	6.051607	5	1.0000	0	0			yes
rank	anc-z-lc	f-item	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	6.198963	5	1.0000	0	0			yes
rank	anc-z-lc	f-item	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	3	median_ns	10.204028	5	1.0000	0	0			yes
rank	anc-z-lc	f-item	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	4	median_ns	10.219300	5	1.0000	0	0			no
rank	anc-z-lc	f-item	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.571671	5	1.0000	0	0			no
rank	anc-z-lc	f-item	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.875340	5	1.0000	0	0			yes
rank	anc-z-lc	f-item	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.262566	5	1.0000	0	0			yes
baseline	anc-z-lc	f-item	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-item	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	7.970254	5	1.0000	0	0			yes
rank	anc-z-lc	f-item	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	9.743707	5	1.0000	0	0			yes
rank	anc-z-lc	f-item	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	3	median_ns	10.633583	5	1.0000	0	0			no
rank	anc-z-lc	f-item	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.684129	5	1.0000	0	0			yes
rank	anc-z-lc	f-item	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	5	median_ns	22.795518	5	1.0000	0	0			no
rank	anc-z-lc	f-item	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	6	median_ns	32.524842	5	1.0000	0	0			yes
rank	anc-z-lc	f-item	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	7	median_ns	40.451664	5	1.0000	0	0			yes
baseline	anc-z-lc	f-item-crlf-done	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-item-crlf-done	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.633463	5	1.0000	0	0			no
rank	anc-z-lc	f-item-crlf-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	6.051995	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-crlf-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	6.198780	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-crlf-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.207991	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-crlf-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	5	median_ns	10.230265	5	1.0000	0	0			no
rank	anc-z-lc	f-item-crlf-done	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.613405	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-crlf-done	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.115952	5	1.0000	0	0			yes
baseline	anc-z-lc	f-item-crlf-done	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-item-crlf-done	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	17.189031	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-crlf-done	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	18.033563	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-crlf-done	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	3	median_ns	30.376282	5	1.0000	0	0			no
rank	anc-z-lc	f-item-crlf-done	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	30.392794	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-crlf-done	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	48.254568	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-crlf-done	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	6	median_ns	110.975754	5	1.0000	0	0			no
rank	anc-z-lc	f-item-crlf-done	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	146.203302	5	1.0000	0	0			yes
baseline	anc-z-lc	f-item-done	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-item-done	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.636947	5	1.0000	0	0			no
rank	anc-z-lc	f-item-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	6.051857	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	6.199688	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	4	median_ns	10.196065	5	1.0000	0	0			no
rank	anc-z-lc	f-item-done	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	5	median_ns	10.197847	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	28.561213	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	29.215772	5	1.0000	0	0			yes
baseline	anc-z-lc	f-item-done	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-item-done	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	16.063999	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done	short-subject-search	plain	same program	pcrec_d34c9131_vm-caps-simdna	measured	pinned	2	median_ns	16.669128	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done	short-subject-search	plain	same program	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	3	median_ns	30.283328	5	1.0000	0	0			no
rank	anc-z-lc	f-item-done	short-subject-search	plain	same program	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	30.393327	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	5	median_ns	47.856275	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done	short-subject-search	plain	same program	rust_1.13.1_default-caps-simdna	measured	pinned	6	median_ns	111.599376	5	1.0000	0	0			no
rank	anc-z-lc	f-item-done	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	7	median_ns	145.450583	5	1.0000	0	0			yes
baseline	anc-z-lc	f-item-done-nl	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)		
rank	anc-z-lc	f-item-done-nl	match-compliance	whole-subject	separate artifact	rust_1.13.1_default-caps-simdna	measured	pinned	1	median_ns	5.619163	5	1.0000	0	0			no
rank	anc-z-lc	f-item-done-nl	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	6.050860	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done-nl	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	6.198808	5	1.0000	0	0			yes
rank	anc-z-lc	f-item-done-nl	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	4	median_ns	10.196432	5	1.0000	0	0			yes
