rule_id	fired	firing_seq	pattern	subject_or_na	regime	form	testee	record_id	prediction_id	slot	value
R-ARM-1	1	19	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	19	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	19	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	19	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			pattern	cls-lazy-16384
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			regime	short-subject-search
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			form	plain
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			pin	d34c9131
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			median_a	462.8
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			median_b	544.4
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			ratio	1.18
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			spread	10.6
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_name	mode
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_a	vm
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	20	cls-lazy-16384		short-subject-search	plain	pcrec_d34c9131_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			form	plain
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			median_a	125,549.8
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			median_b	174,000.6
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			ratio	1.39
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			spread	9,545.5
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	21	cls-upto-1024		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_a	125,408.5
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_b	174,033.9
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			ratio	1.39
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			spread	2,533.2
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm
R-ARM-1	1	22	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_a	125,408.5
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_b	180,060.4
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			ratio	1.44
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			spread	3,650.1
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	23	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			form	plain
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			pin	d34c9131
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			median_a	174,033.9
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			median_b	180,060.4
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			ratio	1.03
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			spread	3,650.1
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			token_name	mode
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			token_a	vm
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	24	cls-upto-1024		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			form	whole-subject
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			median_a	4,813.1
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			median_b	1,923.0
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			ratio	2.50
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			spread	156.2
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	25	cls-upto-1024		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			form	whole-subject
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			median_a	4,839.7
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			median_b	1,930.8
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			ratio	2.51
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			spread	84.3
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_b	vm
R-ARM-1	1	26	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			form	whole-subject
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			median_a	4,839.7
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			median_b	1,910.4
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			ratio	2.53
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			spread	115.0
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	27	cls-upto-1024		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			form	plain
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			median_a	989.8
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			median_b	1,105.1
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			ratio	1.12
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			spread	4.8
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	28	cls-upto-1024		short-subject-search	plain	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pattern	cls-upto-1024
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_a	998.4
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			median_b	1,112.8
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			ratio	1.11
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			spread	4.2
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm
R-ARM-1	1	29	cls-upto-1024		short-subject-search	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			pattern	cls-upto-128
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			form	plain
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			median_a	136,243.4
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			median_b	186,612.2
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			ratio	1.37
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			spread	719.5
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	30	cls-upto-128		large-subject-throughput	plain	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pattern	cls-upto-128
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_a	137,216.9
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_b	186,993.5
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			ratio	1.36
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			spread	9,490.7
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm
R-ARM-1	1	31	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pattern	cls-upto-128
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			form	plain
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			pin	d34c9131
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_a	137,216.9
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			median_b	192,771.3
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			ratio	1.40
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			spread	9,490.7
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_name	mode
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_a	auto
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	32	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			pattern	cls-upto-128
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			regime	large-subject-throughput
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			form	plain
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			pin	d34c9131
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			median_a	186,993.5
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			median_b	192,771.3
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			ratio	1.03
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			spread	2,187.0
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			token_name	mode
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			token_a	vm
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	33	cls-upto-128		large-subject-throughput	plain	pcrec_d34c9131_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			pattern	cls-upto-128
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			form	whole-subject
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			pin	334fd10e
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			median_a	2,040.9
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			median_b	987.7
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			ratio	2.07
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			spread	51.5
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_name	mode
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_a	auto
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			token_b	vm
R-ARM-1	1	34	cls-upto-128		match-compliance	whole-subject	pcrec_334fd10e_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	35	cls-upto-128		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			pattern	cls-upto-128
R-ARM-1	1	35	cls-upto-128		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	35	cls-upto-128		match-compliance	whole-subject	pcrec_d34c9131_auto-caps-simdna			form	whole-subject
