rule_id	fired	firing_seq	pattern	subject_or_na	regime	form	testee	record_id	prediction_id	slot	value
R-DELTA-2	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			regime	match-compliance
R-DELTA-2	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			form	whole-subject
R-DELTA-2	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			testee	pcrec_692c2e8_auto-nocaps-simdna
R-DELTA-2	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			rank	1
R-DELTA-2	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			verdict	selection changed (vm → dfa)
R-DELTA-2	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			config	auto-nocaps-simdna
R-DELTA-2	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pattern	factored
R-DELTA-2	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			regime	short-subject-search
R-DELTA-2	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			form	plain
R-DELTA-2	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			testee	pcrec_692c2e8_auto-caps-simdna
R-DELTA-2	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			rank	2
R-DELTA-2	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			verdict	selection changed (vm → dfa)
R-DELTA-2	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config	auto-caps-simdna
R-DELTA-2	1	6	factored		short-subject-search	plain	pcrec_692c2e8_auto-nocaps-simdna			pattern	factored
R-DELTA-2	1	6	factored		short-subject-search	plain	pcrec_692c2e8_auto-nocaps-simdna			regime	short-subject-search
R-DELTA-2	1	6	factored		short-subject-search	plain	pcrec_692c2e8_auto-nocaps-simdna			form	plain
R-DELTA-2	1	6	factored		short-subject-search	plain	pcrec_692c2e8_auto-nocaps-simdna			testee	pcrec_692c2e8_auto-nocaps-simdna
R-DELTA-2	1	6	factored		short-subject-search	plain	pcrec_692c2e8_auto-nocaps-simdna			rank	1
R-DELTA-2	1	6	factored		short-subject-search	plain	pcrec_692c2e8_auto-nocaps-simdna			verdict	selection changed (vm → dfa)
R-DELTA-2	1	6	factored		short-subject-search	plain	pcrec_692c2e8_auto-nocaps-simdna			config	auto-nocaps-simdna
R-DELTA-3	1	1	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-caps-simdna			pattern	factored
R-DELTA-3	1	1	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-caps-simdna			regime	large-subject-throughput
R-DELTA-3	1	1	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-caps-simdna			form	plain
R-DELTA-3	1	1	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-caps-simdna			testee	pcrec_692c2e8_auto-caps-simdna
R-DELTA-3	1	1	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-caps-simdna			rank	1
R-DELTA-3	1	1	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-caps-simdna			verdict	now measured (was: gave-up)
R-DELTA-3	1	1	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-caps-simdna			config	auto-caps-simdna
R-DELTA-3	1	2	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-nocaps-simdna			pattern	factored
R-DELTA-3	1	2	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-nocaps-simdna			regime	large-subject-throughput
R-DELTA-3	1	2	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-nocaps-simdna			form	plain
R-DELTA-3	1	2	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-nocaps-simdna			testee	pcrec_692c2e8_auto-nocaps-simdna
R-DELTA-3	1	2	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-nocaps-simdna			rank	2
R-DELTA-3	1	2	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-nocaps-simdna			verdict	now measured (was: gave-up)
R-DELTA-3	1	2	factored		large-subject-throughput	plain	pcrec_692c2e8_auto-nocaps-simdna			config	auto-nocaps-simdna
R-DELTA-3	1	3	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pattern	factored
R-DELTA-3	1	3	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			regime	match-compliance
R-DELTA-3	1	3	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			form	whole-subject
R-DELTA-3	1	3	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			testee	pcrec_692c2e8_auto-caps-simdna
R-DELTA-3	1	3	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			rank	2
R-DELTA-3	1	3	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			verdict	now measured (was: gave-up)
R-DELTA-3	1	3	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config	auto-caps-simdna
R-DELTA-3	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			pattern	factored
R-DELTA-3	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			regime	match-compliance
R-DELTA-3	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			form	whole-subject
R-DELTA-3	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			testee	pcrec_692c2e8_auto-nocaps-simdna
R-DELTA-3	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			rank	1
R-DELTA-3	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			verdict	now measured (was: gave-up)
R-DELTA-3	1	4	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-nocaps-simdna			config	auto-nocaps-simdna
R-DELTA-4	0	0									input-absent
R-RANK-1	0	0									no-matching-rows
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pattern	factored
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			form	whole-subject
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			median_a	234,963.8
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config_b	auto-nocaps-simdna
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			median_b	234,096.5
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			ratio	1.00
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			spread	367.3
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_name	caps
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_a	caps
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_b	nocaps
R-ARM-1	1	1	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs auto-nocaps-simdna
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pattern	factored
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			form	whole-subject
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			median_a	234,963.8
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			median_b	464,407.8
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			ratio	1.98
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			spread	9,012.9
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_name	mode
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_a	auto
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	2	factored		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pattern	factored
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			form	plain
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_a	6,291.5
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_b	auto-nocaps-simdna
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_b	6,136.3
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			ratio	1.03
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			spread	39.2
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_name	caps
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_a	caps
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_b	nocaps
R-ARM-1	1	3	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs auto-nocaps-simdna
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pattern	factored
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			form	plain
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_a	6,291.5
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_b	69,537.5
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			ratio	11.05
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			spread	826.9
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_name	mode
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_a	auto
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_b	vm
R-ARM-1	1	4	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pattern	factored
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			form	plain
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_a	6,291.5
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_b	54,117.6
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			ratio	8.60
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			spread	695.9
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_name	mode
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_a	auto
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	5	factored		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			pattern	factored
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			regime	short-subject-search
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			form	plain
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			pin	692c2e8
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			median_a	69,537.5
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			median_b	54,117.6
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			ratio	1.28
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			spread	826.9
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			token_name	mode
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			token_a	vm
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	6	factored		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pattern	orig
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			form	whole-subject
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			median_a	234,082.1
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			median_b	80,227.6
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			ratio	2.92
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			spread	318.8
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_name	mode
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_a	auto
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_b	vm
R-ARM-1	1	7	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pattern	orig
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			form	whole-subject
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			median_a	234,082.1
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			median_b	62,732.3
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			ratio	3.73
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			spread	304.7
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_name	mode
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_a	auto
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	8	orig		match-compliance	whole-subject	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			pattern	orig
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			regime	match-compliance
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			form	whole-subject
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			pin	692c2e8
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			median_a	80,227.6
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			median_b	62,732.3
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			ratio	1.28
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			spread	318.8
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			token_name	mode
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			token_a	vm
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	9	orig		match-compliance	whole-subject	pcrec_692c2e8_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			pattern	orig
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			regime	match-compliance
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			form	whole-subject
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			pin	8da6120
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			median_a	235,230.3
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			median_b	100,989.8
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			ratio	2.33
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			spread	1,172.9
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			token_name	mode
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			token_a	auto
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			token_b	vm
R-ARM-1	1	10	orig		match-compliance	whole-subject	pcrec_8da6120_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pattern	orig
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			form	plain
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_a	6,133.9
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_b	28,996.9
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			ratio	4.73
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			spread	862.2
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_name	mode
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_a	auto
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_b	vm
R-ARM-1	1	11	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-caps-simdna
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pattern	orig
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			form	plain
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			pin	692c2e8
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_a	6,133.9
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			median_b	12,546.2
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			ratio	2.05
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			spread	87.0
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_name	mode
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_a	auto
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			token_b	vm-in
R-ARM-1	1	12	orig		short-subject-search	plain	pcrec_692c2e8_auto-caps-simdna			arm_pair	auto-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			pattern	orig
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			regime	short-subject-search
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			form	plain
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			pin	692c2e8
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			config_a	vm-caps-simdna
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			median_a	28,996.9
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			config_b	vm-in-caps-simdna
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			median_b	12,546.2
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			ratio	2.31
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			spread	862.2
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			token_name	mode
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			token_a	vm
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			token_b	vm-in
R-ARM-1	1	13	orig		short-subject-search	plain	pcrec_692c2e8_vm-caps-simdna			arm_pair	vm-caps-simdna vs vm-in-caps-simdna
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			pattern	orig
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			regime	short-subject-search
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			form	plain
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			pin	8da6120
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			config_a	auto-caps-simdna
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			median_a	6,131.1
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			config_b	vm-caps-simdna
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			median_b	30,090.3
R-ARM-1	1	14	orig		short-subject-search	plain	pcrec_8da6120_auto-caps-simdna			ratio	4.91
