pattern	subject	regime	expected	start	end	nmatches	method	oracle
w-1024	l-w255-mid	search_short	match	112	119	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-w511-last	search_short	match	223	229	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-w1023-early	search_short	match	6	11	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-w2047-early	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-s4095-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-sh1-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-pfx3-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-sfx-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-nar4-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-upper	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-glued	search_short	match	111	123	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-cnt2	search_short	match	99	111	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-bg-0	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-bg-1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-bg-2	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-bg-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-bg-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-bg-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	f-s255	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	l-s255-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-1024	t-128k-clean	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
w-1024	t-128k-sparse	throughput	match	6	18	5	libpcre2-differential	10.46 2025-08-27
w-1024	t-128k-dense	throughput	match	2	14	320	libpcre2-differential	10.46 2025-08-27
w-1024	t-512k-sparse	throughput	match	11	23	20	libpcre2-differential	10.46 2025-08-27
w-2048	f-w0	match	match	0	12	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w7	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w255	match	match	0	7	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w511	match	match	0	6	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w2047	match	match	0	8	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-s0	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-s4095	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-sh1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-pfx3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-sfx	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-nar4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-upper	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-cnt2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-near	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-prefix	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-glued	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-bg	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w0-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w0-last	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w7-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w255-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w511-last	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w1023-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w2047-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-s4095-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-sh1-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-pfx3-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-sfx-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-nar4-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-upper	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-glued	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-cnt2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-0	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-s255	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-s255-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w0	search_short	match	0	12	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w7	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w255	search_short	match	0	7	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w511	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-w2047	search_short	match	0	8	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-s0	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-s4095	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-sh1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-pfx3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-sfx	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-nar4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-upper	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-cnt2	search_short	match	0	12	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-near	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-prefix	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-glued	search_short	match	3	15	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-bg	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w0-early	search_short	match	6	18	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w0-last	search_short	match	228	240	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w7-mid	search_short	match	109	113	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w255-mid	search_short	match	112	119	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w511-last	search_short	match	223	229	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w1023-early	search_short	match	6	11	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-w2047-early	search_short	match	6	14	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-s4095-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-sh1-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-pfx3-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-sfx-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-nar4-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-upper	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-glued	search_short	match	111	123	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-cnt2	search_short	match	99	111	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-0	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-2	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-bg-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	f-s255	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	l-s255-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
w-2048	t-128k-clean	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
w-2048	t-128k-sparse	throughput	match	6	18	6	libpcre2-differential	10.46 2025-08-27
w-2048	t-128k-dense	throughput	match	2	14	384	libpcre2-differential	10.46 2025-08-27
w-2048	t-512k-sparse	throughput	match	11	23	24	libpcre2-differential	10.46 2025-08-27
s-256	f-w0	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w7	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w255	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w511	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w2047	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-s0	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-256	f-s4095	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-sh1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-pfx3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-sfx	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-nar4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-upper	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-cnt2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-near	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-prefix	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-glued	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-bg	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w0-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w0-last	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w7-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w255-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w511-last	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w1023-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w2047-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-s4095-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-sh1-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-pfx3-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-sfx-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-nar4-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-upper	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-glued	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-cnt2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-0	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-s255	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-256	l-s255-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w0	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w7	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w255	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w511	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-w2047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-s0	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-256	f-s4095	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-sh1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-pfx3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-sfx	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-nar4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-upper	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-cnt2	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-near	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-prefix	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-glued	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-bg	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w0-early	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w0-last	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w7-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w255-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w511-last	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w1023-early	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-w2047-early	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-s4095-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-sh1-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-pfx3-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-sfx-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-nar4-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-upper	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-glued	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-cnt2	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-0	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-2	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	l-bg-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-256	f-s255	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-256	l-s255-mid	search_short	match	122	126	-	libpcre2-differential	10.46 2025-08-27
s-256	t-128k-clean	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
s-256	t-128k-sparse	throughput	match	47200	47204	1	libpcre2-differential	10.46 2025-08-27
s-256	t-128k-dense	throughput	match	745	749	64	libpcre2-differential	10.46 2025-08-27
s-256	t-512k-sparse	throughput	match	47508	47512	4	libpcre2-differential	10.46 2025-08-27
s-512	f-w0	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w7	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w255	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w511	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w2047	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-s0	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-512	f-s4095	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-sh1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-pfx3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-sfx	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-nar4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-upper	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-cnt2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-near	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-prefix	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-glued	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-bg	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w0-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w0-last	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w7-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w255-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w511-last	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w1023-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w2047-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-s4095-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-sh1-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-pfx3-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-sfx-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-nar4-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-upper	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-glued	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-cnt2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-0	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-s255	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-512	l-s255-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w0	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w7	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w255	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w511	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-w2047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-s0	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-512	f-s4095	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-sh1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-pfx3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-sfx	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-nar4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-upper	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-cnt2	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-near	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-prefix	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-glued	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-bg	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w0-early	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w0-last	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w7-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w255-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w511-last	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w1023-early	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-w2047-early	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-s4095-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-sh1-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-pfx3-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-sfx-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-nar4-mid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-upper	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-glued	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-cnt2	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-0	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-2	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	l-bg-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-512	f-s255	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-512	l-s255-mid	search_short	match	122	126	-	libpcre2-differential	10.46 2025-08-27
s-512	t-128k-clean	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
s-512	t-128k-sparse	throughput	match	47200	47204	1	libpcre2-differential	10.46 2025-08-27
s-512	t-128k-dense	throughput	match	745	749	64	libpcre2-differential	10.46 2025-08-27
s-512	t-512k-sparse	throughput	match	47508	47512	4	libpcre2-differential	10.46 2025-08-27
s-2048	f-w0	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-w7	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-w255	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-w511	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-w2047	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-s0	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-s4095	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-sh1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-pfx3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-sfx	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-nar4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-upper	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-cnt2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-near	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-prefix	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-glued	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	f-bg	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-w0-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-w0-last	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-w7-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-w255-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-w511-last	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-w1023-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-w2047-early	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-s4095-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-sh1-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-pfx3-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-sfx-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-nar4-mid	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-upper	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-glued	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-cnt2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-bg-0	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-bg-1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
s-2048	l-bg-2	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
