path	subbench	version	testee_id	machine_id	timestamp	status	rows
records/email-specimen@0.2/pcrec_288d505_auto-caps-simdna/email-specimen@0.2__pcrec_288d505_auto-caps-simdna__budu-ryzen1600__20260905T040524Z.jsonl	email-specimen	0.2	pcrec_288d505_auto-caps-simdna	budu-ryzen1600	2026-09-05T04:05:24Z	measured	2535
records/email-specimen@0.2/pcrec_35e1ab1_auto-caps-simdna/email-specimen@0.2__pcrec_35e1ab1_auto-caps-simdna__budu-ryzen1600__20260828T142809Z.jsonl	email-specimen	0.2	pcrec_35e1ab1_auto-caps-simdna	budu-ryzen1600	2026-08-28T14:28:09Z	measured	2535
records/email-specimen@0.2/pcrec_35e1ab1_auto-nocaps-simdna/email-specimen@0.2__pcrec_35e1ab1_auto-nocaps-simdna__budu-ryzen1600__20260828T143259Z.jsonl	email-specimen	0.2	pcrec_35e1ab1_auto-nocaps-simdna	budu-ryzen1600	2026-08-28T14:32:59Z	measured	2535
records/email-specimen@0.2/pcrec_35e1ab1_vm-caps-simdna/email-specimen@0.2__pcrec_35e1ab1_vm-caps-simdna__budu-ryzen1600__20260828T143810Z.jsonl	email-specimen	0.2	pcrec_35e1ab1_vm-caps-simdna	budu-ryzen1600	2026-08-28T14:38:10Z	measured	2535
records/email-specimen@0.2/pcrec_35e1ab1_vm-in-caps-simdna/email-specimen@0.2__pcrec_35e1ab1_vm-in-caps-simdna__budu-ryzen1600__20260828T144426Z.jsonl	email-specimen	0.2	pcrec_35e1ab1_vm-in-caps-simdna	budu-ryzen1600	2026-08-28T14:44:26Z	measured	2535
records/email-specimen@0.2/pcrec_36d5963_auto-caps-simdna/email-specimen@0.2__pcrec_36d5963_auto-caps-simdna__budu-ryzen1600__20260829T191837Z.jsonl	email-specimen	0.2	pcrec_36d5963_auto-caps-simdna	budu-ryzen1600	2026-08-29T19:18:37Z	measured	2535
records/email-specimen@0.2/pcrec_36d5963_auto-nocaps-simdna/email-specimen@0.2__pcrec_36d5963_auto-nocaps-simdna__budu-ryzen1600__20260829T192412Z.jsonl	email-specimen	0.2	pcrec_36d5963_auto-nocaps-simdna	budu-ryzen1600	2026-08-29T19:24:12Z	measured	2535
records/email-specimen@0.2/pcrec_36d5963_vm-caps-simdna/email-specimen@0.2__pcrec_36d5963_vm-caps-simdna__budu-ryzen1600__20260829T192934Z.jsonl	email-specimen	0.2	pcrec_36d5963_vm-caps-simdna	budu-ryzen1600	2026-08-29T19:29:34Z	inconclusive-load	2535
records/email-specimen@0.2/pcrec_36d5963_vm-caps-simdna/email-specimen@0.2__pcrec_36d5963_vm-caps-simdna__budu-ryzen1600__20260829T204855Z.jsonl	email-specimen	0.2	pcrec_36d5963_vm-caps-simdna	budu-ryzen1600	2026-08-29T20:48:55Z	measured	2535
records/email-specimen@0.2/pcrec_36d5963_vm-in-caps-simdna/email-specimen@0.2__pcrec_36d5963_vm-in-caps-simdna__budu-ryzen1600__20260829T193713Z.jsonl	email-specimen	0.2	pcrec_36d5963_vm-in-caps-simdna	budu-ryzen1600	2026-08-29T19:37:13Z	measured	2535
records/email-specimen@0.2/pcrec_96e44c2_auto-caps-simdna/email-specimen@0.2__pcrec_96e44c2_auto-caps-simdna__budu-ryzen1600__20260830T132955Z.jsonl	email-specimen	0.2	pcrec_96e44c2_auto-caps-simdna	budu-ryzen1600	2026-08-30T13:29:55Z	measured	2535
records/email-specimen@0.2/pcrec_96e44c2_auto-nocaps-simdna/email-specimen@0.2__pcrec_96e44c2_auto-nocaps-simdna__budu-ryzen1600__20260830T133503Z.jsonl	email-specimen	0.2	pcrec_96e44c2_auto-nocaps-simdna	budu-ryzen1600	2026-08-30T13:35:03Z	measured	2535
records/email-specimen@0.2/pcrec_96e44c2_vm-caps-simdna/email-specimen@0.2__pcrec_96e44c2_vm-caps-simdna__budu-ryzen1600__20260830T134000Z.jsonl	email-specimen	0.2	pcrec_96e44c2_vm-caps-simdna	budu-ryzen1600	2026-08-30T13:40:00Z	measured	2535
records/email-specimen@0.2/pcrec_96e44c2_vm-in-caps-simdna/email-specimen@0.2__pcrec_96e44c2_vm-in-caps-simdna__budu-ryzen1600__20260830T134650Z.jsonl	email-specimen	0.2	pcrec_96e44c2_vm-in-caps-simdna	budu-ryzen1600	2026-08-30T13:46:50Z	measured	2535
records/loglines@0.1/libpcre2_10.46_interp-caps-simdna/loglines@0.1__libpcre2_10.46_interp-caps-simdna__budu-ryzen1600__20260828T150051Z.jsonl	loglines	0.1	libpcre2_10.46_interp-caps-simdna	budu-ryzen1600	2026-08-28T15:00:51Z	measured	6875
records/loglines@0.1/libpcre2_10.46_interp-caps-simdna/loglines@0.1__libpcre2_10.46_interp-caps-simdna__budu-ryzen1600__20260829T194349Z.jsonl	loglines	0.1	libpcre2_10.46_interp-caps-simdna	budu-ryzen1600	2026-08-29T19:43:49Z	measured	6875
records/loglines@0.1/libpcre2_10.46_interp-caps-simdna/loglines@0.1__libpcre2_10.46_interp-caps-simdna__budu-ryzen1600__20260830T135401Z.jsonl	loglines	0.1	libpcre2_10.46_interp-caps-simdna	budu-ryzen1600	2026-08-30T13:54:01Z	measured	6875
records/loglines@0.1/libpcre2_10.46_interp-caps-simdna/loglines@0.1__libpcre2_10.46_interp-caps-simdna__budu-ryzen1600__20260902T070149Z.jsonl	loglines	0.1	libpcre2_10.46_interp-caps-simdna	budu-ryzen1600	2026-09-02T07:01:49Z	measured	6875
records/loglines@0.1/libpcre2_10.46_jit-caps-simdna/loglines@0.1__libpcre2_10.46_jit-caps-simdna__budu-ryzen1600__20260828T150950Z.jsonl	loglines	0.1	libpcre2_10.46_jit-caps-simdna	budu-ryzen1600	2026-08-28T15:09:50Z	measured	6875
records/loglines@0.1/libpcre2_10.46_jit-caps-simdna/loglines@0.1__libpcre2_10.46_jit-caps-simdna__budu-ryzen1600__20260829T195307Z.jsonl	loglines	0.1	libpcre2_10.46_jit-caps-simdna	budu-ryzen1600	2026-08-29T19:53:07Z	measured	6875
records/loglines@0.1/libpcre2_10.46_jit-caps-simdna/loglines@0.1__libpcre2_10.46_jit-caps-simdna__budu-ryzen1600__20260830T140301Z.jsonl	loglines	0.1	libpcre2_10.46_jit-caps-simdna	budu-ryzen1600	2026-08-30T14:03:01Z	measured	6875
records/loglines@0.1/libpcre2_10.46_jit-caps-simdna/loglines@0.1__libpcre2_10.46_jit-caps-simdna__budu-ryzen1600__20260902T071053Z.jsonl	loglines	0.1	libpcre2_10.46_jit-caps-simdna	budu-ryzen1600	2026-09-02T07:10:53Z	measured	6875
records/loglines@0.1/pcrec_1989c62_auto-caps-simdna/loglines@0.1__pcrec_1989c62_auto-caps-simdna__budu-ryzen1600__20260902T071932Z.jsonl	loglines	0.1	pcrec_1989c62_auto-caps-simdna	budu-ryzen1600	2026-09-02T07:19:32Z	measured	6930
records/loglines@0.1/pcrec_1989c62_auto-caps-simdna/loglines@0.1__pcrec_1989c62_auto-caps-simdna__budu-ryzen1600__20260903T091145Z.jsonl	loglines	0.1	pcrec_1989c62_auto-caps-simdna	budu-ryzen1600	2026-09-03T09:11:45Z	measured	6930
records/loglines@0.1/pcrec_1989c62_auto-caps-simdna_cc-clang/loglines@0.1__pcrec_1989c62_auto-caps-simdna_cc-clang__budu-ryzen1600__20260902T123854Z.jsonl	loglines	0.1	pcrec_1989c62_auto-caps-simdna_cc-clang	budu-ryzen1600	2026-09-02T12:38:54Z	measured	6930
records/loglines@0.1/pcrec_1989c62_auto-caps-simdna_noedge/loglines@0.1__pcrec_1989c62_auto-caps-simdna_noedge__budu-ryzen1600__20260903T092014Z.jsonl	loglines	0.1	pcrec_1989c62_auto-caps-simdna_noedge	budu-ryzen1600	2026-09-03T09:20:14Z	measured	6930
records/loglines@0.1/pcrec_1989c62_auto-nocaps-simdna/loglines@0.1__pcrec_1989c62_auto-nocaps-simdna__budu-ryzen1600__20260902T072743Z.jsonl	loglines	0.1	pcrec_1989c62_auto-nocaps-simdna	budu-ryzen1600	2026-09-02T07:27:43Z	measured	6930
records/loglines@0.1/pcrec_1989c62_auto-nocaps-simdna_cc-clang/loglines@0.1__pcrec_1989c62_auto-nocaps-simdna_cc-clang__budu-ryzen1600__20260902T124722Z.jsonl	loglines	0.1	pcrec_1989c62_auto-nocaps-simdna_cc-clang	budu-ryzen1600	2026-09-02T12:47:22Z	measured	6930
records/loglines@0.1/pcrec_1989c62_vm-caps-simdna/loglines@0.1__pcrec_1989c62_vm-caps-simdna__budu-ryzen1600__20260902T073612Z.jsonl	loglines	0.1	pcrec_1989c62_vm-caps-simdna	budu-ryzen1600	2026-09-02T07:36:12Z	measured	6930
records/loglines@0.1/pcrec_1989c62_vm-caps-simdna_cc-clang/loglines@0.1__pcrec_1989c62_vm-caps-simdna_cc-clang__budu-ryzen1600__20260902T125553Z.jsonl	loglines	0.1	pcrec_1989c62_vm-caps-simdna_cc-clang	budu-ryzen1600	2026-09-02T12:55:53Z	measured	6930
records/loglines@0.1/pcrec_1989c62_vm-in-caps-simdna/loglines@0.1__pcrec_1989c62_vm-in-caps-simdna__budu-ryzen1600__20260902T074436Z.jsonl	loglines	0.1	pcrec_1989c62_vm-in-caps-simdna	budu-ryzen1600	2026-09-02T07:44:36Z	measured	6930
records/loglines@0.1/pcrec_263b013_auto-caps-simdna/loglines@0.1__pcrec_263b013_auto-caps-simdna__budu-ryzen1600__20260831T175140Z.jsonl	loglines	0.1	pcrec_263b013_auto-caps-simdna	budu-ryzen1600	2026-08-31T17:51:40Z	measured	6930
records/loglines@0.1/pcrec_263b013_vm-caps-simdna/loglines@0.1__pcrec_263b013_vm-caps-simdna__budu-ryzen1600__20260831T180012Z.jsonl	loglines	0.1	pcrec_263b013_vm-caps-simdna	budu-ryzen1600	2026-08-31T18:00:12Z	measured	6930
records/loglines@0.1/pcrec_288d505_auto-caps-simdna/loglines@0.1__pcrec_288d505_auto-caps-simdna__budu-ryzen1600__20260905T034809Z.jsonl	loglines	0.1	pcrec_288d505_auto-caps-simdna	budu-ryzen1600	2026-09-05T03:48:09Z	measured	6930
records/loglines@0.1/pcrec_288d505_auto-caps-simdna_noedge/loglines@0.1__pcrec_288d505_auto-caps-simdna_noedge__budu-ryzen1600__20260905T035640Z.jsonl	loglines	0.1	pcrec_288d505_auto-caps-simdna_noedge	budu-ryzen1600	2026-09-05T03:56:40Z	measured	6930
records/loglines@0.1/pcrec_334fd10e_auto-caps-simdna/loglines@0.1__pcrec_334fd10e_auto-caps-simdna__budu-ryzen1600__20260905T084611Z.jsonl	loglines	0.1	pcrec_334fd10e_auto-caps-simdna	budu-ryzen1600	2026-09-05T08:46:11Z	measured	6930
records/loglines@0.1/pcrec_334fd10e_auto-caps-simdna_noedge/loglines@0.1__pcrec_334fd10e_auto-caps-simdna_noedge__budu-ryzen1600__20260905T085420Z.jsonl	loglines	0.1	pcrec_334fd10e_auto-caps-simdna_noedge	budu-ryzen1600	2026-09-05T08:54:20Z	measured	6930
records/loglines@0.1/pcrec_35e1ab1_auto-caps-simdna/loglines@0.1__pcrec_35e1ab1_auto-caps-simdna__budu-ryzen1600__20260828T151853Z.jsonl	loglines	0.1	pcrec_35e1ab1_auto-caps-simdna	budu-ryzen1600	2026-08-28T15:18:53Z	measured	6302
records/loglines@0.1/pcrec_35e1ab1_auto-nocaps-simdna/loglines@0.1__pcrec_35e1ab1_auto-nocaps-simdna__budu-ryzen1600__20260828T152628Z.jsonl	loglines	0.1	pcrec_35e1ab1_auto-nocaps-simdna	budu-ryzen1600	2026-08-28T15:26:28Z	measured	6302
records/loglines@0.1/pcrec_35e1ab1_vm-caps-simdna/loglines@0.1__pcrec_35e1ab1_vm-caps-simdna__budu-ryzen1600__20260828T153358Z.jsonl	loglines	0.1	pcrec_35e1ab1_vm-caps-simdna	budu-ryzen1600	2026-08-28T15:33:58Z	measured	6930
records/loglines@0.1/pcrec_35e1ab1_vm-in-caps-simdna/loglines@0.1__pcrec_35e1ab1_vm-in-caps-simdna__budu-ryzen1600__20260828T154234Z.jsonl	loglines	0.1	pcrec_35e1ab1_vm-in-caps-simdna	budu-ryzen1600	2026-08-28T15:42:34Z	measured	6930
records/loglines@0.1/pcrec_36d5963_auto-caps-simdna/loglines@0.1__pcrec_36d5963_auto-caps-simdna__budu-ryzen1600__20260829T200241Z.jsonl	loglines	0.1	pcrec_36d5963_auto-caps-simdna	budu-ryzen1600	2026-08-29T20:02:41Z	measured	6930
records/loglines@0.1/pcrec_36d5963_auto-nocaps-simdna/loglines@0.1__pcrec_36d5963_auto-nocaps-simdna__budu-ryzen1600__20260829T201129Z.jsonl	loglines	0.1	pcrec_36d5963_auto-nocaps-simdna	budu-ryzen1600	2026-08-29T20:11:29Z	inconclusive-load	6930
records/loglines@0.1/pcrec_36d5963_auto-nocaps-simdna/loglines@0.1__pcrec_36d5963_auto-nocaps-simdna__budu-ryzen1600__20260829T205545Z.jsonl	loglines	0.1	pcrec_36d5963_auto-nocaps-simdna	budu-ryzen1600	2026-08-29T20:55:45Z	measured	6930
records/loglines@0.1/pcrec_36d5963_vm-caps-simdna/loglines@0.1__pcrec_36d5963_vm-caps-simdna__budu-ryzen1600__20260829T202021Z.jsonl	loglines	0.1	pcrec_36d5963_vm-caps-simdna	budu-ryzen1600	2026-08-29T20:20:21Z	measured	6930
records/loglines@0.1/pcrec_36d5963_vm-in-caps-simdna/loglines@0.1__pcrec_36d5963_vm-in-caps-simdna__budu-ryzen1600__20260829T202912Z.jsonl	loglines	0.1	pcrec_36d5963_vm-in-caps-simdna	budu-ryzen1600	2026-08-29T20:29:12Z	measured	6930
records/loglines@0.1/pcrec_96e44c2_auto-caps-simdna/loglines@0.1__pcrec_96e44c2_auto-caps-simdna__budu-ryzen1600__20260830T141142Z.jsonl	loglines	0.1	pcrec_96e44c2_auto-caps-simdna	budu-ryzen1600	2026-08-30T14:11:42Z	measured	6930
records/loglines@0.1/pcrec_96e44c2_auto-nocaps-simdna/loglines@0.1__pcrec_96e44c2_auto-nocaps-simdna__budu-ryzen1600__20260830T141945Z.jsonl	loglines	0.1	pcrec_96e44c2_auto-nocaps-simdna	budu-ryzen1600	2026-08-30T14:19:45Z	measured	6930
records/loglines@0.1/pcrec_96e44c2_vm-caps-simdna/loglines@0.1__pcrec_96e44c2_vm-caps-simdna__budu-ryzen1600__20260830T142813Z.jsonl	loglines	0.1	pcrec_96e44c2_vm-caps-simdna	budu-ryzen1600	2026-08-30T14:28:13Z	measured	6930
records/loglines@0.1/pcrec_96e44c2_vm-in-caps-simdna/loglines@0.1__pcrec_96e44c2_vm-in-caps-simdna__budu-ryzen1600__20260830T143642Z.jsonl	loglines	0.1	pcrec_96e44c2_vm-in-caps-simdna	budu-ryzen1600	2026-08-30T14:36:42Z	measured	6930
