pattern	subject	regime	expected	start	end	nmatches	method	oracle
logparse-atomic	lp-quoted-escaped	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	lp-winpath	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	lp-winpath-reserved	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	lp-syslog	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	lp-atomic-hit	search_short	match	0	31	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	lp-atomic-nonmatch	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	waf-dbnames	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	waf-sleep	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	waf-union	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	waf-concat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	waf-comment-obfuscation	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	waf-benign	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sec-aws-key	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sec-github-pat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sec-slack-webhook	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sec-userpass	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	dt-iso8601	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	dt-prose-month	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	cg-array-begin	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	cg-constant	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	cg-object-begin	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	cg-number	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	cg-string-escape	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	cg-key-colon	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	br-doubled-word	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	br-tag-pair	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	br-tag-mismatch	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	br-palindrome	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	br-quoted-delim	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	br-dup-param	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-pwd-strong	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-pwd-weak	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-float-bound	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-float-dotted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-email-nodup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-email-dotdot	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-currency	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-negation-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	la-negation-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rec-parens-balanced	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rec-parens-unbalanced	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rec-array-define	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rec-comment-nested	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rec-tag-depth3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-email-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-email-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-trim-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-trim-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-evil-alt-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-evil-alt-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-numeric-id-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-numeric-id-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-phone-list-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	rd-date-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sd-router-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sd-fileext-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sd-keyword-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sd-empty-alt-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sd-empty-alt-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	sd-dollar-nl	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	nu-high-byte	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	nu-mojibake	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	nu-lead-no-cont	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	nu-lead-with-cont	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	floor-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic	t-64k	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
logparse-atomic	t-256k	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
logparse-atomic	t-1m	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	v-email	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	v-ipv4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	v-ipv4-oor	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	v-us-zip	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	v-us-zip-plus4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	v-uuid-valid	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	v-uuid-badnibble	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-num-neg-dec	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-num-leadzero	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-quoted-escaped	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-winpath	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-winpath-reserved	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-syslog	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-atomic-hit	search_short	match	0	31	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	lp-atomic-nonmatch	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	waf-dbnames	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	waf-sleep	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	waf-union	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	waf-concat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	waf-comment-obfuscation	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	waf-benign	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sec-aws-key	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sec-github-pat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sec-slack-webhook	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sec-userpass	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	dt-iso8601	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	dt-prose-month	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	cg-array-begin	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	cg-constant	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	cg-object-begin	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	cg-number	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	cg-string-escape	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	cg-key-colon	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	br-doubled-word	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	br-tag-pair	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	br-tag-mismatch	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	br-palindrome	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	br-quoted-delim	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	br-dup-param	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-pwd-strong	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-pwd-weak	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-float-bound	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-float-dotted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-email-nodup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-email-dotdot	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-currency	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-negation-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	la-negation-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rec-parens-balanced	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rec-parens-unbalanced	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rec-array-define	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rec-comment-nested	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rec-tag-depth3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-email-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-email-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-trim-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-trim-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-evil-alt-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-evil-alt-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-numeric-id-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-numeric-id-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-phone-list-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	rd-date-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sd-router-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sd-fileext-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sd-keyword-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sd-empty-alt-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sd-empty-alt-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	sd-dollar-nl	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	nu-high-byte	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	nu-mojibake	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	nu-lead-no-cont	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	nu-lead-with-cont	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	floor-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	t-64k	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	t-256k	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
logparse-atomic-removed	t-1m	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	v-email	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	v-ipv4	search_short	match	0	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	v-ipv4-oor	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	v-us-zip	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	v-us-zip-plus4	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	v-uuid-valid	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	v-uuid-badnibble	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-num-neg-dec	search_short	match	0	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-num-leadzero	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-quoted-escaped	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-winpath	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-winpath-reserved	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-syslog	search_short	match	1	3	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-atomic-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	lp-atomic-nonmatch	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	waf-dbnames	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	waf-sleep	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	waf-union	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	waf-concat	search_short	match	23	24	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	waf-comment-obfuscation	search_short	match	3	8	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	waf-benign	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sec-aws-key	search_short	match	12	13	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sec-github-pat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sec-slack-webhook	search_short	match	34	42	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sec-userpass	search_short	match	31	32	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	dt-iso8601	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	dt-prose-month	search_short	match	6	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	cg-array-begin	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	cg-constant	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	cg-object-begin	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	cg-number	search_short	match	0	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	cg-string-escape	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	cg-key-colon	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	br-doubled-word	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	br-tag-pair	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	br-tag-mismatch	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	br-palindrome	search_short	match	0	6	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	br-quoted-delim	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	br-dup-param	search_short	match	2	3	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-pwd-strong	search_short	match	4	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-pwd-weak	search_short	match	7	10	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-float-bound	search_short	match	3	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-float-dotted	search_short	match	1	5	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-email-nodup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-email-dotdot	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-currency	search_short	match	1	6	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-negation-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	la-negation-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rec-parens-balanced	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rec-parens-unbalanced	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rec-array-define	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rec-comment-nested	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rec-tag-depth3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-email-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-email-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-trim-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-trim-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-evil-alt-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-evil-alt-near-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-numeric-id-hit	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-numeric-id-near-miss	search_short	match	0	19	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-phone-list-hit	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	rd-date-hit	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sd-router-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sd-fileext-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sd-keyword-short	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sd-empty-alt-hit	search_short	match	60	61	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sd-empty-alt-miss	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	sd-dollar-nl	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	nu-high-byte	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	nu-mojibake	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	nu-lead-no-cont	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	nu-lead-with-cont	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	floor-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	t-64k	throughput	match	5	7	2857	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	t-256k	throughput	match	95	96	12013	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-grok	t-1m	throughput	match	17	20	49151	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	v-email	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	v-ipv4	search_short	match	0	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	v-ipv4-oor	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	v-us-zip	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	v-us-zip-plus4	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	v-uuid-valid	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	v-uuid-badnibble	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-num-neg-dec	search_short	match	0	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-num-leadzero	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-quoted-escaped	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-winpath	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-winpath-reserved	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-syslog	search_short	match	1	3	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-atomic-hit	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	lp-atomic-nonmatch	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	waf-dbnames	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	waf-sleep	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	waf-union	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	waf-concat	search_short	match	23	24	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	waf-comment-obfuscation	search_short	match	3	8	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	waf-benign	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	sec-aws-key	search_short	match	12	13	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	sec-github-pat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	sec-slack-webhook	search_short	match	34	42	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	sec-userpass	search_short	match	31	32	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	dt-iso8601	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	dt-prose-month	search_short	match	6	7	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	cg-array-begin	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	cg-constant	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
wild-logparse-base10num-noatomic	cg-object-begin	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
