pattern	subject	regime	expected	start	end	nmatches	method	oracle
ipv6	s-074	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-075	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-076	search_short	match	1324	1363	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-077	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-078	search_short	match	309	348	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-079	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-080	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-081	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-082	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-083	search_short	match	440	479	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-084	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-085	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-086	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-087	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-088	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-089	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-090	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-091	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-092	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-093	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-094	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-095	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-096	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-097	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-098	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-099	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-100	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-101	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-102	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-103	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-104	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-105	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-106	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-107	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-108	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-109	search_short	match	321	360	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-110	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	s-111	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ipv6	t-016k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
ipv6	t-016k-hit	throughput	match	4331	4370	3	libpcre2-differential	10.46 2025-08-27
ipv6	t-064k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
ipv6	t-064k-hit	throughput	match	4352	4391	12	libpcre2-differential	10.46 2025-08-27
ipv6	t-256k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
ipv6	t-256k-hit	throughput	match	4305	4344	48	libpcre2-differential	10.46 2025-08-27
ipv6	t-1024k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
ipv6	t-1024k-hit	throughput	match	4292	4331	193	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-000	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-001	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-002	search_short	match	200	226	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-003	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-004	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-005	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-006	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-007	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-008	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-009	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-010	search_short	match	275	301	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-011	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-012	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-013	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-014	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-015	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-018	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-019	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-020	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-021	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-022	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-023	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-024	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-025	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-026	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-027	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-029	search_short	match	135	158	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-030	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-031	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-032	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-033	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-034	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-035	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-038	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-039	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-040	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-041	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-042	search_short	match	124	146	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-043	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-044	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-045	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-046	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-048	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-049	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-050	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-051	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-052	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-053	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-054	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-055	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-056	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-057	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-058	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-059	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-060	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-061	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-062	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-063	search_short	match	43	69	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-064	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-065	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-066	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-067	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-068	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-069	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-070	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-071	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-072	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-073	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-074	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-075	search_short	match	1051	1077	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-076	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-077	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-078	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-079	search_short	match	1693	1719	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-080	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-081	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-082	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-083	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-084	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-085	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-086	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-087	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-088	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-089	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-090	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-091	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-092	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-093	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-094	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-095	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-096	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-097	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-098	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-099	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-100	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-101	search_short	match	983	1005	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-102	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-103	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-104	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-105	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-106	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-107	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-108	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-109	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-110	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	s-111	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
kv-quoted	t-016k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
kv-quoted	t-016k-hit	throughput	match	4521	4543	6	libpcre2-differential	10.46 2025-08-27
kv-quoted	t-064k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
kv-quoted	t-064k-hit	throughput	match	4532	4558	24	libpcre2-differential	10.46 2025-08-27
kv-quoted	t-256k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
kv-quoted	t-256k-hit	throughput	match	4480	4502	96	libpcre2-differential	10.46 2025-08-27
kv-quoted	t-1024k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
kv-quoted	t-1024k-hit	throughput	match	4477	4499	386	libpcre2-differential	10.46 2025-08-27
level-context	s-000	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-001	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-002	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-003	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-004	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-005	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-006	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-007	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-008	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-009	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-010	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-011	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-012	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-013	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-014	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-015	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-018	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-019	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-020	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-021	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-022	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-023	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-024	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-025	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-026	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-027	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-029	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-030	search_short	match	229	279	-	libpcre2-differential	10.46 2025-08-27
level-context	s-031	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-032	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-033	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-034	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-035	search_short	match	304	361	-	libpcre2-differential	10.46 2025-08-27
level-context	s-036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-037	search_short	match	490	541	-	libpcre2-differential	10.46 2025-08-27
level-context	s-038	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-039	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-040	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-041	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-042	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-043	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-044	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-045	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-046	search_short	match	837	896	-	libpcre2-differential	10.46 2025-08-27
level-context	s-047	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-048	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-049	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-050	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-051	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-052	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-053	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-054	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-055	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-056	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-057	search_short	match	376	428	-	libpcre2-differential	10.46 2025-08-27
level-context	s-058	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-059	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-060	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-061	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-062	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-063	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-064	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-065	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-066	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-067	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-068	search_short	match	321	377	-	libpcre2-differential	10.46 2025-08-27
level-context	s-069	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-070	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-071	search_short	match	84	135	-	libpcre2-differential	10.46 2025-08-27
level-context	s-072	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-073	search_short	match	536	588	-	libpcre2-differential	10.46 2025-08-27
level-context	s-074	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-075	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-076	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-077	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-078	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-079	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-080	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-081	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-082	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-083	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-084	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-085	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-086	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-087	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-088	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-089	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-090	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-091	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-092	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-093	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-094	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-095	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-096	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-097	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-098	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-099	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-100	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-101	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-102	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-103	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-104	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-105	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-106	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-107	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-108	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-109	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-110	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	s-111	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
level-context	t-016k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
level-context	t-016k-hit	throughput	match	4574	4624	3	libpcre2-differential	10.46 2025-08-27
level-context	t-064k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
level-context	t-064k-hit	throughput	match	4588	4642	12	libpcre2-differential	10.46 2025-08-27
level-context	t-256k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
level-context	t-256k-hit	throughput	match	4533	4590	48	libpcre2-differential	10.46 2025-08-27
level-context	t-1024k-fail	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
level-context	t-1024k-hit	throughput	match	4530	4586	193	libpcre2-differential	10.46 2025-08-27
http-5xx	s-000	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-001	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-002	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-003	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-004	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-005	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-006	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-007	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-008	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-009	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-010	search_short	match	47	74	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-011	search_short	match	260	287	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-012	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-013	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-014	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-015	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-018	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-019	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-020	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-021	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-022	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-023	search_short	match	392	419	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-024	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-025	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
http-5xx	s-026	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
