pattern	subject	regime	expected	start	end	nmatches	method	oracle
cls-N	f-num	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-date	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-time	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-ident	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-kv	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-kv-tab	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-dup	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-tag	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-parens	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-parens-open	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-quoted	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-fx	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-hash	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-cafe	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-bell	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-prose	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-dup	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-order	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-tags	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-parens	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-kv	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-multi	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-crlf	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-case	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-quoted	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-latin1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-run	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-cat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-CAT	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-Cat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-concat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-abc	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-abba	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-aaab	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-item	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-item-done	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-item-done-nl	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-item-nl-done	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-item-crlf-done	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-num	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-date	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-time	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-ident	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-kv	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-kv-tab	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-dup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-tag	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-parens	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-parens-open	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-fx	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-hash	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-cafe	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	f-bell	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-prose	search_short	match	57	61	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-dup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-order	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-tags	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-parens	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-kv	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-multi	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-crlf	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-case	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-latin1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	l-run	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-N	t-64k	throughput	match	48	52	173	libpcre2-differential	10.46 2025-08-27
cls-N	t-256k	throughput	match	38	42	743	libpcre2-differential	10.46 2025-08-27
cls-N	t-1m	throughput	match	62	66	2844	libpcre2-differential	10.46 2025-08-27
cls-posix	f-cat	match	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-CAT	match	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-Cat	match	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-concat	match	match	0	11	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-abc	match	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-abba	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-aaab	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item	match	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item-done-nl	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item-nl-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item-crlf-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-num	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-date	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-time	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-ident	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-kv	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-kv-tab	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-dup	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-tag	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-parens	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-parens-open	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-quoted	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-fx	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-hash	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-cafe	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-bell	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-prose	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-dup	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-order	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-tags	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-parens	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-kv	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-multi	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-crlf	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-case	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-quoted	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-latin1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-run	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-cat	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-CAT	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-Cat	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-concat	search_short	match	0	11	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-abc	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-abba	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-aaab	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item-done	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item-done-nl	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item-nl-done	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-item-crlf-done	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-num	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-date	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-time	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-ident	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-kv	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-kv-tab	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-dup	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-tag	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-parens	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-parens-open	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-quoted	search_short	match	1	6	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-fx	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-hash	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-cafe	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	f-bell	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-prose	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-dup	search_short	match	0	2	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-order	search_short	match	0	5	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-tags	search_short	match	1	2	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-parens	search_short	match	0	1	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-kv	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-multi	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-crlf	search_short	match	0	4	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-case	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-quoted	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-latin1	search_short	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-posix	l-run	search_short	match	0	43	-	libpcre2-differential	10.46 2025-08-27
cls-posix	t-64k	throughput	match	0	4	11637	libpcre2-differential	10.46 2025-08-27
cls-posix	t-256k	throughput	match	0	3	46464	libpcre2-differential	10.46 2025-08-27
cls-posix	t-1m	throughput	match	0	3	186493	libpcre2-differential	10.46 2025-08-27
cls-negset	f-cat	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-CAT	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-Cat	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-concat	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-abc	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-abba	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-aaab	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item-done-nl	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item-nl-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item-crlf-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-num	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-date	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-time	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-ident	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-kv	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-kv-tab	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-dup	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-tag	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-parens	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-parens-open	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-quoted	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-fx	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-hash	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-cafe	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-bell	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-prose	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-dup	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-order	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-tags	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-parens	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-kv	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-multi	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-crlf	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-case	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-quoted	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-latin1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-run	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-cat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-CAT	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-Cat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-concat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-abc	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-abba	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-aaab	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item-done	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item-done-nl	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item-nl-done	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-item-crlf-done	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-num	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-date	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-time	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-ident	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-kv	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-kv-tab	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-dup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-tag	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-parens	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-parens-open	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-fx	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-hash	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-cafe	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	f-bell	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-prose	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-dup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-order	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-tags	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-parens	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-kv	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-multi	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-crlf	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-case	search_short	match	12	15	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-latin1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	l-run	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-negset	t-64k	throughput	nomatch	-	-	0	libpcre2-differential	10.46 2025-08-27
cls-negset	t-256k	throughput	match	118857	118860	1	libpcre2-differential	10.46 2025-08-27
cls-negset	t-1m	throughput	match	1008782	1008785	2	libpcre2-differential	10.46 2025-08-27
cls-range	f-cat	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-CAT	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-Cat	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-concat	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-abc	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-abba	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-aaab	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item-done-nl	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item-nl-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item-crlf-done	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-num	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-date	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-time	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-ident	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-kv	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-kv-tab	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-dup	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-tag	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-parens	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-parens-open	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-quoted	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-fx	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-hash	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-cafe	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-bell	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-prose	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-dup	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-order	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-tags	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-parens	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-kv	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-multi	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-crlf	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-case	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-quoted	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-latin1	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-run	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-cat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-CAT	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-Cat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-concat	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-abc	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-abba	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-aaab	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item-done	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item-done-nl	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item-nl-done	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-item-crlf-done	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-num	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-date	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-time	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-ident	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-kv	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-kv-tab	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-dup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-tag	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-parens	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-parens-open	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-fx	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-hash	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-cafe	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	f-bell	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-prose	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-dup	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-order	search_short	match	71	75	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-tags	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-parens	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-kv	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-multi	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-crlf	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-case	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-quoted	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-latin1	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	l-run	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
cls-range	t-64k	throughput	match	194	200	190	libpcre2-differential	10.46 2025-08-27
cls-range	t-256k	throughput	match	344	350	748	libpcre2-differential	10.46 2025-08-27
cls-range	t-1m	throughput	match	301	307	2940	libpcre2-differential	10.46 2025-08-27
cls-dot	f-cat	match	match	0	3	-	libpcre2-differential	10.46 2025-08-27
cls-dot	f-CAT	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
