pattern	subject	regime	expected	start	end	nmatches	method	oracle
ctx-lazy-64	f-hex-32g	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-pw-8	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-pw-7	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-pw-64	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-pw-65	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-quad-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-quad-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-quad-4x	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-mac-6	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-mac-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-csv-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-csv-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-00	match	match	0	43	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-01	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-02	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-03	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-04	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-05	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-06	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-07	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-08	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-09	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-10	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-11	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00016	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00017	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00036	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00037	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00255	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00256	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00257	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-04096	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-16384	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00016	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00017	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00027	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00028	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00256	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-year-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-year-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-year-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-hex-32	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-hex-31	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-hex-32g	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-pw-8	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-pw-7	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-pw-64	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-pw-65	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-quad-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-quad-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-quad-4x	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-mac-6	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-mac-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-csv-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	f-csv-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-00	search_short	match	0	43	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-01	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-02	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-03	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-04	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-05	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-06	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-07	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-08	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-09	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-10	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	l-11	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00255	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00256	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	r-00257	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00027	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-64	d-00256	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-year-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-year-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-year-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-hex-32	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-hex-31	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-hex-32g	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-pw-8	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-pw-7	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-pw-64	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-pw-65	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-quad-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-quad-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-quad-4x	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-mac-6	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-mac-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-csv-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-csv-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-00	match	match	0	43	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-01	match	match	0	147	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-02	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-03	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-04	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-05	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-06	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-07	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-08	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-09	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-10	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-11	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00016	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00017	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00036	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00037	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00255	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00256	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00257	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-04096	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-16384	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00016	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00017	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00027	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00028	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00256	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-year-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-year-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-year-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-hex-32	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-hex-31	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-hex-32g	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-pw-8	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-pw-7	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-pw-64	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-pw-65	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-quad-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-quad-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-quad-4x	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-mac-6	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-mac-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-csv-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	f-csv-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-00	search_short	match	0	43	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-01	search_short	match	0	147	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-02	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-03	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-04	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-05	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-06	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-07	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-08	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-09	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-10	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	l-11	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00255	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00256	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	r-00257	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00027	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-256	d-00256	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-year-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-year-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-year-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-hex-32	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-hex-31	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-hex-32g	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-pw-8	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-pw-7	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-pw-64	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-pw-65	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-quad-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-quad-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-quad-4x	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-mac-6	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-mac-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-csv-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-csv-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-00	match	match	0	43	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-01	match	match	0	147	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-02	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-03	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-04	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-05	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-06	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-07	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-08	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-09	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-10	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-11	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00016	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00017	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00036	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00037	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00255	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00256	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00257	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-04096	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-16384	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00016	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00017	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00027	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00028	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00256	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-year-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-year-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-year-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-hex-32	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-hex-31	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-hex-32g	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-pw-8	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-pw-7	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-pw-64	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-pw-65	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-quad-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-quad-3	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-quad-4x	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-mac-6	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-mac-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-csv-5	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	f-csv-4	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-00	search_short	match	0	43	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-01	search_short	match	0	147	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-02	search_short	match	72	595	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-03	search_short	match	113	971	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-04	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-05	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-06	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-07	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-08	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-09	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-10	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	l-11	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00036	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00037	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00255	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00256	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	r-00257	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00016	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00017	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00027	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00028	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-lazy-1024	d-00256	search_short	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-year-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-year-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-year-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-hex-32	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-hex-31	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-hex-32g	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-pw-8	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-pw-7	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-pw-64	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-pw-65	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-quad-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-quad-3	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-quad-4x	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-mac-6	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-mac-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-csv-5	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	f-csv-4	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-00	match	match	0	43	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-01	match	match	0	147	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-02	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-03	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-04	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-05	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-06	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-07	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-08	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-09	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-10	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	l-11	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	r-00016	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	r-00017	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	r-00036	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	r-00037	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	r-00255	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
ctx-greedy-256	r-00256	match	nomatch	-	-	-	libpcre2-differential	10.46 2025-08-27
